央视,#genre#
CCTV8,http://116.179.125.231:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://157.0.89.207:9003/hls/8/index.m3u8
CCTV8,http://116.147.109.239:9003/hls/8/index.m3u8
CCTV8,http://113.9.250.72:9003/hls/2008/index.m3u8
CCTV8,http://113.9.250.72:9003/hls/3008/index.m3u8
CCTV9,http://153.0.171.163:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://112.132.10.54:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://113.57.20.185:1111/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://119.62.24.75:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://114.241.107.197:85/tsfile/live/9/1009_1.m3u8?key=txiptv
CCTV9,http://114.241.111.4:85/tsfile/live/9/1009_1.m3u8?key=txiptv
CCTV9,http://171.38.144.4:9003/hls/9/index.m3u8
CCTV9,http://221.205.21.126:9003/hls/10/index.m3u8
CCTV9,http://60.26.16.53:85/tsfile/live/65/1015.m3u8?key=txiptv
CCTV9,http://60.8.75.178:9002/hls/51/index.m3u8
CCTV9,http://124.165.251.82:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://58.240.101.157:9003/hls/9/index.m3u8
CCTV9,http://171.116.254.184:9003/hls/10/index.m3u8
CCTV9,http://113.235.151.48:777/hls/334366488/index.m3u8
CCTV9,http://119.49.182.229:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://42.231.31.27:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://101.204.85.200:85/tsfile/live/faacts/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://60.26.12.157:85/tsfile/live/65/1015.m3u8?key=txiptv
CCTV9,http://121.19.134.146:808/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://27.9.189.66:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://183.191.50.247:9003/hls/10/index.m3u8
CCTV9,http://139.227.221.241:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://183.186.68.206:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
